case,dataset,image_hw,input_c,output_c,base_dim,model_variant,compile_source,activation,activation_degree,activation_nominal_depth_degree7,activation_fit_rule,policy,layout_estimator,rotation_estimator,diagonal_estimator,slot_count,compile_node_index,unet22_body_linear_layer_index,linear_layer_index_including_output,node,op_type,is_output_layer,provider_static_supported,provider_static_kind,provider_static_fallback_reason,ct_count,input_ct_count_compact,output_ct_count_compact,selected_input_ct_count,selected_output_ct_count,alpha,beta,output_alpha,output_beta,assigned_level,module_depth,output_level_before_bootstrap,bootstrap_after_layer,bootstrap_reason,bootstrap_before_nodes,bootstrap_boundary_nodes,bootstrap_target_levels,bootstrap_input_shape_after_layer,bootstrap_input_elements_after_layer,bootstrap_count_after_layer,bootstrap_slots_after_layer,bootstrap_ct_count_after_layer,rotation,lt_rotation_estimate,planner_rotation_cost_estimate,relayout_rotation_estimate,relayout_mask_mult_estimate,relayout_sparse_lt_estimate,relayout_depth_estimate,producer_fused_rotation_estimate,consumer_fused_rotation_estimate,diagonal_count,activation_ct_mult_estimate,lt_transform_count_estimate,lt_bsgs_group_count_estimate,lt_baby_rotation_estimate,lt_giant_rotation_estimate,lt_input_cross_rotation_estimate,lt_local_submatrix_rotation_estimate,lt_output_materialize_rotation_estimate,lt_local_program_count_estimate,lt_recovery_program_count_estimate,lt_rho_hat_per_program_estimate,lt_unfused_rotation_estimate,lt_same_input_fusion_savings_estimate,lt_input_channel_multiplier,lt_output_channel_multiplier,lt_estimator,layout_mode,edge_kind,incoming_edge_kind,edge_kind_counts,edge_kind_detail,edge_carry_count,edge_fused_count,edge_explicit_count,edge_bootstrap_drop_count,edge_bootstrap_drop_detail,edge_layout_changed_count,edge_carry_halo_count,edge_bootstrap_drop_ct_saved,edge_bootstrap_drop_slots_saved,relayout_fusion_side,relayout_note,input_gap,output_gap,input_shape,output_shape,fhe_input_shape,fhe_output_shape,clear_input_min,clear_input_max,clear_output_min,clear_output_max,in_channels_layer,out_channels_layer,activation_kind_layer,activation_degree_layer,activation_depth_layer,activation_prescale_layer,activation_constant_layer,activation_fit_low,activation_fit_high,kernel,stride,padding,output_padding,dilation,groups,source_nodes,source_layout,required_layout,selected_input_layout,selected_output_layout,physical_layout,source_physical_layout,target_physical_layout,incoming_edge_count,edge_relayout_count,output_relayout,consumer_fused_relayout_count,producer_fused_relayout_count,producer_materialized_halo,planner_metric_source,case_total_ciphertext_tiles,case_stored_slots,case_relayout_count,case_bootstrap_l_eff,case_input_level,case_bootstrap_count,case_bootstrapper_slots,case_raw_planner_reported_rotation_estimate,case_reported_rotation_estimate,case_lt_bsgs_rotation_estimate,case_planner_rotation_cost_estimate,case_relayout_rotation_estimate,case_relayout_mask_mult_estimate,case_relayout_depth_estimate,case_diagonal_count_estimate,case_activation_ct_mult_estimate,case_ct_pt_mult_estimate,case_halo_redundancy_ratio,case_objective,notes,case_edge_carry_count,case_edge_fused_count,case_edge_explicit_count,case_edge_bootstrap_drop_count,case_edge_layout_changed_count,case_edge_carry_halo_count,case_edge_bootstrap_drop_ct_saved,case_edge_bootstrap_drop_slots_saved
384x288_CVC_ClinicDB,CVC-ClinicDB,384x288,3,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,17,,,enc4a_act,SiLU,False,,chebyshev_polynomial_activation,not_a_provider_linear_kernel,15,14,14,15,15,1,1,1,1,4,3,1,True,child_level_exceeds_output_level,enc4b,enc4b,10,1x4x384x288,442368,14,32768,14,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_activation_polynomial,halo_local,carry+bootstrap-drop,carry,carry=1;fused=0;explicit=0;bootstrap-drop=1,enc4a->enc4a_act:carry:layout_same_carry_halo:mode=halo_local;bootstrap-boundary->enc4b:bootstrap-drop:drop_halo_before_bootstrap,1,0,0,1,bootstrap-boundary->enc4b:bootstrap-drop:drop_halo_before_bootstrap,0,1,1,18432,none,,8,8,1x256x48x36,1x256x48x36,1x4x384x288,1x4x384x288,-0.036807719618082047,0.03912892937660217,-0.018065195530653,0.01994718424975872,,,silu,7,3,1.0,0.0,-0.07477603852748871,0.07709725201129913,,,,,,,enc4a,"{""bottom_beta"":1,""gap"":8,""stored_slots"":460800,""stride"":1,""tile_count"":15,""top_beta"":1}","{""bottom_beta"":0,""gap"":8,""stored_slots"":442368,""stride"":1,""tile_count"":14,""top_beta"":0}","{""bottom_beta"":1,""gap"":8,""stored_slots"":460800,""stride"":1,""tile_count"":15,""top_beta"":1}","{""bottom_beta"":1,""core_slots"":442368,""gap"":8,""stored_slots"":460800,""stride"":1,""tile_count"":15,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,0,0,False,planner_estimate,2580,83609280,4,10,8,413,32768,2567020,2566660,2566240,2566240,420,420,4,47875776,2517,47878713,0.013425770777479893,2569177.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,147456
384x288_CVC_ClinicDB,CVC-ClinicDB,384x288,3,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,18,8,8,enc4b,Conv2d,False,True,u22_same_shape_conv_provider,,14,14,14,15,14,1,1,0,0,10,1,9,False,,,,,,0,0,0,0,270336,270336,270336,0,0,0,0,0,0,3538944,0,458752,1024,8192,262144,0,270336,0,1792,0,6,4909056,4638720,256,256,template,compact_halo_shared,fused,fused,carry=0;fused=1;explicit=0;bootstrap-drop=0,enc4a_act->enc4b:fused:layout_changed_hidden_in_Conv2d:mode=compact_halo_shared,0,1,0,0,,1,0,0,0,target,target:consumer_fused_relayout,8,8,1x256x48x36,1x256x48x36,1x4x384x288,1x4x384x288,-0.018065195530653,0.01994718424975872,-0.02984244003891945,0.02922966331243515,256,256,,,,,,,,3x3,1x1,1x1,,1x1,1,enc4a_act,"{""bottom_beta"":1,""gap"":8,""stored_slots"":460800,""stride"":1,""tile_count"":15,""top_beta"":1}","{""bottom_beta"":1,""gap"":8,""stored_slots"":460800,""stride"":1,""tile_count"":15,""top_beta"":1}","{""bottom_beta"":1,""gap"":8,""stored_slots"":460800,""stride"":1,""tile_count"":15,""top_beta"":1}","{""bottom_beta"":0,""core_slots"":442368,""gap"":8,""stored_slots"":442368,""stride"":2,""tile_count"":14,""top_beta"":0}",packed_compact,logical_halo_compact,logical_halo_compact,1,0,False,1,0,False,planner_estimate,2580,83609280,4,10,8,413,32768,2567020,2566660,2566240,2566240,420,420,4,47875776,2517,47878713,0.013425770777479893,2569177.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,147456
384x288_CVC_ClinicDB,CVC-ClinicDB,384x288,3,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,19,,,enc4b_act,SiLU,False,,chebyshev_polynomial_activation,not_a_provider_linear_kernel,14,14,14,14,14,0,0,0,0,9,3,6,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_activation_polynomial,halo_local,carry,carry,carry=1;fused=0;explicit=0;bootstrap-drop=0,enc4b->enc4b_act:carry:layout_same_carry_compact:mode=halo_local,1,0,0,0,,0,0,0,0,none,,8,8,1x256x48x36,1x256x48x36,1x4x384x288,1x4x384x288,-0.02984244003891945,0.02922966331243515,-0.014698594808578491,0.014828409999608994,,,silu,7,3,1.0,0.0,-0.0593784898519516,0.0587657168507576,,,,,,,enc4b,"{""bottom_beta"":0,""gap"":8,""stored_slots"":442368,""stride"":2,""tile_count"":14,""top_beta"":0}","{""bottom_beta"":0,""gap"":8,""stored_slots"":442368,""stride"":1,""tile_count"":14,""top_beta"":0}","{""bottom_beta"":0,""gap"":8,""stored_slots"":442368,""stride"":2,""tile_count"":14,""top_beta"":0}","{""bottom_beta"":0,""core_slots"":442368,""gap"":8,""stored_slots"":442368,""stride"":2,""tile_count"":14,""top_beta"":0}",packed_compact,packed_compact,packed_compact,1,0,False,0,0,False,planner_estimate,2580,83609280,4,10,8,413,32768,2567020,2566660,2566240,2566240,420,420,4,47875776,2517,47878713,0.013425770777479893,2569177.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,147456
384x288_CVC_ClinicDB,CVC-ClinicDB,384x288,3,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,20,,,pool4,AvgPool2d,False,True,u22_pool_provider,,4,14,4,14,4,0,0,1,1,6,1,5,False,,,,,,0,0,0,0,2816,2816,2816,0,0,0,0,0,0,5632,0,1792,1024,2560,256,0,2816,0,1792,0,2,4352,1536,256,1,template,halo_local,carry,carry,carry=1;fused=0;explicit=0;bootstrap-drop=0,enc4b_act->pool4:carry:layout_same_carry_compact:mode=halo_local,1,0,0,0,,0,0,0,0,source,source:producer_materialized_halo,8,16,1x256x48x36,1x256x24x18,1x4x384x288,1x1x384x288,-0.014698594808578491,0.014828409999608994,-0.014221852645277977,0.014576202258467674,256,256,,,,,,,,2x2,2x2,0x0,,1x1,256,enc4b_act,"{""bottom_beta"":0,""gap"":8,""stored_slots"":442368,""stride"":2,""tile_count"":14,""top_beta"":0}","{""bottom_beta"":0,""gap"":8,""stored_slots"":442368,""stride"":2,""tile_count"":14,""top_beta"":0}","{""bottom_beta"":0,""gap"":8,""stored_slots"":442368,""stride"":2,""tile_count"":14,""top_beta"":0}","{""bottom_beta"":1,""core_slots"":110592,""gap"":16,""stored_slots"":119808,""stride"":1,""tile_count"":4,""top_beta"":1}",logical_halo_compact,packed_compact,packed_compact,1,0,False,0,0,True,planner_estimate,2580,83609280,4,10,8,413,32768,2567020,2566660,2566240,2566240,420,420,4,47875776,2517,47878713,0.013425770777479893,2569177.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,147456
384x288_CVC_ClinicDB,CVC-ClinicDB,384x288,3,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,21,9,9,bottlenecka,Conv2d,False,True,u22_same_shape_conv_provider,,8,4,7,4,8,1,1,1,1,5,1,4,False,,,,,,0,0,0,0,532480,532480,532480,0,0,0,0,0,0,7077888,0,917504,1024,8192,524288,0,532480,0,1792,0,6,9824256,9291776,256,512,template,compact_halo_shared,fused,fused,carry=0;fused=1;explicit=0;bootstrap-drop=0,pool4->bottlenecka:fused:layout_changed_hidden_in_Conv2d:mode=compact_halo_shared,0,1,0,0,,1,0,0,0,source+target,target:consumer_fused_relayout;source:producer_materialized_halo,16,16,1x256x24x18,1x512x24x18,1x1x384x288,1x2x384x288,-0.014221852645277977,0.014576202258467674,-0.027674825862050056,0.029486825689673424,256,512,,,,,,,,3x3,1x1,1x1,,1x1,1,pool4,"{""bottom_beta"":1,""gap"":16,""stored_slots"":119808,""stride"":1,""tile_count"":4,""top_beta"":1}","{""bottom_beta"":1,""gap"":16,""stored_slots"":119808,""stride"":1,""tile_count"":4,""top_beta"":1}","{""bottom_beta"":1,""gap"":16,""stored_slots"":119808,""stride"":1,""tile_count"":4,""top_beta"":1}","{""bottom_beta"":1,""core_slots"":221184,""gap"":16,""stored_slots"":239616,""stride"":1,""tile_count"":8,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,1,0,True,planner_estimate,2580,83609280,4,10,8,413,32768,2567020,2566660,2566240,2566240,420,420,4,47875776,2517,47878713,0.013425770777479893,2569177.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,147456
384x288_CVC_ClinicDB,CVC-ClinicDB,384x288,3,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,22,,,bottlenecka_act,SiLU,False,,chebyshev_polynomial_activation,not_a_provider_linear_kernel,8,7,7,8,8,1,1,1,1,4,3,1,True,child_level_exceeds_output_level,bottleneckb,bottleneckb,10,1x2x384x288,221184,7,32768,7,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_activation_polynomial,halo_local,carry+bootstrap-drop,carry,carry=1;fused=0;explicit=0;bootstrap-drop=1,bottlenecka->bottlenecka_act:carry:layout_same_carry_halo:mode=halo_local;bootstrap-boundary->bottleneckb:bootstrap-drop:drop_halo_before_bootstrap,1,0,0,1,bootstrap-boundary->bottleneckb:bootstrap-drop:drop_halo_before_bootstrap,0,1,1,18432,none,,16,16,1x512x24x18,1x512x24x18,1x2x384x288,1x2x384x288,-0.027674825862050056,0.029486825689673424,-0.013645950704813004,0.014960764907300472,,,silu,7,3,1.0,0.0,-0.056255653500556946,0.058067649602890015,,,,,,,bottlenecka,"{""bottom_beta"":1,""gap"":16,""stored_slots"":239616,""stride"":1,""tile_count"":8,""top_beta"":1}","{""bottom_beta"":0,""gap"":16,""stored_slots"":221184,""stride"":1,""tile_count"":7,""top_beta"":0}","{""bottom_beta"":1,""gap"":16,""stored_slots"":239616,""stride"":1,""tile_count"":8,""top_beta"":1}","{""bottom_beta"":1,""core_slots"":221184,""gap"":16,""stored_slots"":239616,""stride"":1,""tile_count"":8,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,0,0,False,planner_estimate,2580,83609280,4,10,8,413,32768,2567020,2566660,2566240,2566240,420,420,4,47875776,2517,47878713,0.013425770777479893,2569177.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,147456
384x288_CVC_ClinicDB,CVC-ClinicDB,384x288,3,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,23,10,10,bottleneckb,Conv2d,False,True,u22_same_shape_conv_provider,,8,7,7,8,8,1,1,1,1,10,1,9,False,,,,,,0,0,0,0,1064960,1064960,1064960,0,0,0,0,0,0,14155776,0,1835008,2048,16384,1048576,0,1064960,0,3584,0,6,19648512,18583552,512,512,template,compact_halo_shared,fused,fused,carry=0;fused=1;explicit=0;bootstrap-drop=0,bottlenecka_act->bottleneckb:fused:layout_changed_hidden_in_Conv2d:mode=compact_halo_shared,0,1,0,0,,1,0,0,0,source+target,target:consumer_fused_relayout;source:producer_materialized_halo,16,16,1x512x24x18,1x512x24x18,1x2x384x288,1x2x384x288,-0.013645950704813004,0.014960764907300472,-0.021785492077469826,0.02152309939265251,512,512,,,,,,,,3x3,1x1,1x1,,1x1,1,bottlenecka_act,"{""bottom_beta"":1,""gap"":16,""stored_slots"":239616,""stride"":1,""tile_count"":8,""top_beta"":1}","{""bottom_beta"":1,""gap"":16,""stored_slots"":239616,""stride"":1,""tile_count"":8,""top_beta"":1}","{""bottom_beta"":1,""gap"":16,""stored_slots"":239616,""stride"":1,""tile_count"":8,""top_beta"":1}","{""bottom_beta"":1,""core_slots"":221184,""gap"":16,""stored_slots"":239616,""stride"":2,""tile_count"":8,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,1,0,True,planner_estimate,2580,83609280,4,10,8,413,32768,2567020,2566660,2566240,2566240,420,420,4,47875776,2517,47878713,0.013425770777479893,2569177.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,147456
384x288_CVC_ClinicDB,CVC-ClinicDB,384x288,3,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,24,,,bottleneckb_act,SiLU,False,,chebyshev_polynomial_activation,not_a_provider_linear_kernel,8,7,7,8,8,1,1,1,1,9,3,6,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_activation_polynomial,halo_local,carry,carry,carry=1;fused=0;explicit=0;bootstrap-drop=0,bottleneckb->bottleneckb_act:carry:layout_same_carry_halo:mode=halo_local,1,0,0,0,,0,1,0,0,none,,16,16,1x512x24x18,1x512x24x18,1x2x384x288,1x2x384x288,-0.021785492077469826,0.02152309939265251,-0.010774098336696625,0.010877355933189392,,,silu,7,3,1.0,0.0,-0.04343979060649872,0.043177396059036255,,,,,,,bottleneckb,"{""bottom_beta"":1,""gap"":16,""stored_slots"":239616,""stride"":2,""tile_count"":8,""top_beta"":1}","{""bottom_beta"":1,""gap"":16,""stored_slots"":239616,""stride"":2,""tile_count"":8,""top_beta"":1}","{""bottom_beta"":1,""gap"":16,""stored_slots"":239616,""stride"":2,""tile_count"":8,""top_beta"":1}","{""bottom_beta"":1,""core_slots"":221184,""gap"":16,""stored_slots"":239616,""stride"":2,""tile_count"":8,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,0,0,False,planner_estimate,2580,83609280,4,10,8,413,32768,2567020,2566660,2566240,2566240,420,420,4,47875776,2517,47878713,0.013425770777479893,2569177.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,147456
384x288_CVC_ClinicDB,CVC-ClinicDB,384x288,3,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,25,11,11,up4,ConvTranspose2d,False,True,u22_tconv_provider,,15,7,14,8,15,1,1,2,2,6,1,5,False,,,,,,0,0,0,0,8192,8192,8192,0,0,0,0,0,0,2883584,0,917504,2048,8192,0,0,8192,0,3584,0,4,6545408,6537216,512,256,template,halo_local,carry,carry,carry=1;fused=0;explicit=0;bootstrap-drop=0,bottleneckb_act->up4:carry:layout_same_carry_halo:mode=halo_local,1,0,0,0,,0,1,0,0,source,source:producer_materialized_halo,16,8,1x512x24x18,1x256x48x36,1x2x384x288,1x4x384x288,-0.010774098336696625,0.010877355933189392,-0.03511485829949379,0.034209392964839935,512,256,,,,,,,,2x2,2x2,0x0,0x0,1x1,1,bottleneckb_act,"{""bottom_beta"":1,""gap"":16,""stored_slots"":239616,""stride"":2,""tile_count"":8,""top_beta"":1}","{""bottom_beta"":0,""gap"":16,""stored_slots"":221184,""stride"":2,""tile_count"":7,""top_beta"":0}","{""bottom_beta"":1,""gap"":16,""stored_slots"":239616,""stride"":2,""tile_count"":8,""top_beta"":1}","{""bottom_beta"":2,""core_slots"":442368,""gap"":8,""stored_slots"":479232,""stride"":2,""tile_count"":15,""top_beta"":2}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,0,0,True,planner_estimate,2580,83609280,4,10,8,413,32768,2567020,2566660,2566240,2566240,420,420,4,47875776,2517,47878713,0.013425770777479893,2569177.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,147456
384x288_CVC_ClinicDB,CVC-ClinicDB,384x288,3,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,26,,,cat4,Concat,False,,concat_runtime_or_fused_concat,not_a_provider_linear_kernel,30,14,27,15,30,2,2,2,2,5,0,5,False,,,,,,0,0,0,0,30,0,0,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_no_linear_transform,halo_local,mixed:carry+explicit,mixed:carry+explicit,carry=1;fused=0;explicit=1;bootstrap-drop=0,enc4b_act->cat4:explicit:dp_add_input_alignment:mode=halo_local;up4->cat4:carry:layout_same_carry_halo:mode=halo_local,1,0,1,0,,1,1,0,0,source_to_target,source_to_target:separate_relayout_edge,8,8,1x256x48x36,1x512x48x36,1x4x384x288,1x8x384x288,-0.03511485829949379,0.034209392964839935,-0.03511485829949379,0.034209392964839935,,,,,,,,,,,,,,,,enc4b_act;up4,"{""bottom_beta"":2,""gap"":8,""stored_slots"":479232,""stride"":2,""tile_count"":15,""top_beta"":2}","{""bottom_beta"":0,""gap"":8,""stored_slots"":442368,""stride"":1,""tile_count"":14,""top_beta"":0}","{""bottom_beta"":2,""gap"":8,""stored_slots"":479232,""stride"":2,""tile_count"":15,""top_beta"":2}","{""bottom_beta"":2,""core_slots"":884736,""gap"":8,""stored_slots"":958464,""stride"":2,""tile_count"":30,""top_beta"":2}",logical_halo_compact,logical_halo_compact;packed_compact,logical_halo_compact,2,1,False,0,0,False,planner_estimate,2580,83609280,4,10,8,413,32768,2567020,2566660,2566240,2566240,420,420,4,47875776,2517,47878713,0.013425770777479893,2569177.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,147456
384x288_CVC_ClinicDB,CVC-ClinicDB,384x288,3,1,32,UNet22PlusOutput_real_trace_22_body_layers_plus_1x1_output,OrionTracer+StatsTracker+fit+NetworkDAG+layout_policy+BootstrapSolver,silu,7,3,Chebyshev.fit from StatsTracker; depth=3 plus 1 if fitted prescale!=1,dp,template,template_unweighted_diagonal_bsgs,template_unweighted_diagonal,32768,27,12,12,dec4a,Conv2d,False,True,u22_same_shape_conv_provider,,15,27,14,30,15,2,2,1,1,5,1,4,False,,,,,,0,0,0,0,18432,18432,18432,0,0,0,0,0,0,8257536,0,917504,2048,18432,0,0,18432,0,3584,0,7,12831232,12812800,512,256,template,compact_halo_shared,fused,fused,carry=0;fused=1;explicit=0;bootstrap-drop=0,cat4->dec4a:fused:layout_changed_hidden_in_Conv2d:mode=compact_halo_shared,0,1,0,0,,1,0,0,0,source+target,target:consumer_fused_relayout;source:producer_materialized_halo,8,8,1x512x48x36,1x256x48x36,1x8x384x288,1x4x384x288,-0.03511485829949379,0.034209392964839935,-0.030972428619861603,0.02964358776807785,512,256,,,,,,,,3x3,1x1,1x1,,1x1,1,cat4,"{""bottom_beta"":2,""gap"":8,""stored_slots"":958464,""stride"":2,""tile_count"":30,""top_beta"":2}","{""bottom_beta"":1,""gap"":8,""stored_slots"":921600,""stride"":1,""tile_count"":29,""top_beta"":1}","{""bottom_beta"":2,""gap"":8,""stored_slots"":958464,""stride"":2,""tile_count"":30,""top_beta"":2}","{""bottom_beta"":1,""core_slots"":442368,""gap"":8,""stored_slots"":460800,""stride"":1,""tile_count"":15,""top_beta"":1}",logical_halo_compact,logical_halo_compact,logical_halo_compact,1,0,False,1,0,True,planner_estimate,2580,83609280,4,10,8,413,32768,2567020,2566660,2566240,2566240,420,420,4,47875776,2517,47878713,0.013425770777479893,2569177.0,"planner-only metadata compile; real traced DAG with 22 body LT layers plus explicit 1x1 output; SiLU7 fit uses StatsTracker ranges; edge_kind: carry=layout unchanged, fused=layout change hidden in operator, explicit=separate re-layout, bootstrap-drop=CT-saving drop halo before bootstrap; no dense HE transform generation or FHE forward",31,18,4,8,22,22,8,147456
